,flops,image_size,params,subnet_settings,top1,top5
236,440.652,"[1, 3, 32, 32]",6.913,"{'depth': [1, 2, 1, 1, 2], 'out_channel': [32, 88, 88, 112, 240, 416, 416], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",94.72,99.86
237,482.449,"[1, 3, 32, 32]",16.815,"{'depth': [1, 1, 1, 1, 3], 'out_channel': [32, 88, 160, 160, 576, 576, 576], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",94.96,99.88
238,588.861,"[1, 3, 32, 32]",9.066,"{'depth': [1, 1, 2, 2, 2], 'out_channel': [32, 88, 160, 160, 304, 304, 384, 384], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",95.89,99.92
239,381.66,"[1, 3, 32, 32]",6.059,"{'depth': [1, 1, 2, 3, 1], 'out_channel': [56, 40, 80, 80, 288, 288, 288, 320], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",95.17,99.86
240,438.22,"[1, 3, 32, 32]",13.664,"{'depth': [1, 2, 1, 1, 3], 'out_channel': [56, 64, 64, 112, 192, 512, 512, 512], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",94.43,99.87
241,591.812,"[1, 3, 32, 32]",17.799,"{'depth': [1, 1, 1, 3, 3], 'out_channel': [48, 40, 160, 288, 288, 288, 512, 512, 512], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.55,99.85
242,514.772,"[1, 3, 32, 32]",2.76,"{'depth': [1, 2, 2, 1, 1], 'out_channel': [32, 96, 96, 144, 144, 144, 320], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",94.56,99.91
243,460.197,"[1, 3, 32, 32]",5.722,"{'depth': [1, 2, 2, 2, 1], 'out_channel': [64, 48, 48, 128, 128, 320, 320, 320], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",95.62,99.91
244,460.928,"[1, 3, 32, 32]",8.013,"{'depth': [1, 1, 2, 3, 1], 'out_channel': [40, 32, 144, 144, 256, 256, 256, 544], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",96.03,99.92
245,362.321,"[1, 3, 32, 32]",10.578,"{'depth': [1, 1, 1, 3, 2], 'out_channel': [48, 56, 144, 160, 160, 160, 544, 544], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",95.33,99.9
246,869.816,"[1, 3, 32, 32]",23.42,"{'depth': [1, 2, 1, 3, 3], 'out_channel': [64, 80, 80, 112, 304, 304, 304, 608, 608, 608], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.56,99.89
247,652.097,"[1, 3, 32, 32]",21.706,"{'depth': [1, 2, 1, 2, 3], 'out_channel': [40, 56, 56, 128, 304, 304, 608, 608, 608], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",95.32,99.9
248,362.753,"[1, 3, 32, 32]",8.454,"{'depth': [1, 2, 1, 2, 3], 'out_channel': [40, 56, 56, 96, 240, 240, 352, 352, 352], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.24,99.91
249,484.924,"[1, 3, 32, 32]",10.38,"{'depth': [1, 1, 1, 3, 1], 'out_channel': [32, 64, 112, 304, 304, 304, 640], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",95.61,99.87
250,629.709,"[1, 3, 32, 32]",13.376,"{'depth': [1, 2, 1, 2, 2], 'out_channel': [48, 88, 88, 160, 208, 208, 608, 608], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",95.26,99.9
251,269.505,"[1, 3, 32, 32]",4.041,"{'depth': [1, 1, 2, 3, 1], 'out_channel': [64, 56, 112, 112, 128, 128, 128, 480], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",95.17,99.87
252,254.759,"[1, 3, 32, 32]",3.246,"{'depth': [1, 1, 1, 2, 1], 'out_channel': [48, 72, 144, 160, 160, 384], 'kernel_size': [7, 3, 3, 3, 3, 3]}",95.19,99.9
253,401.804,"[1, 3, 32, 32]",7.537,"{'depth': [1, 1, 2, 1, 3], 'out_channel': [64, 40, 160, 160, 288, 320, 320, 320], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",95.3,99.91
254,454.341,"[1, 3, 32, 32]",7.715,"{'depth': [1, 2, 2, 1, 2], 'out_channel': [40, 72, 72, 128, 128, 208, 448, 448], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",94.96,99.9
255,669.062,"[1, 3, 32, 32]",14.237,"{'depth': [1, 2, 2, 1, 3], 'out_channel': [48, 96, 96, 112, 112, 208, 512, 512, 512], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",94.79,99.9
256,200.183,"[1, 3, 32, 32]",2.298,"{'depth': [1, 2, 1, 1, 1], 'out_channel': [48, 56, 56, 64, 240, 288], 'kernel_size': [3, 3, 3, 3, 3, 3]}",94.61,99.86
257,674.092,"[1, 3, 32, 32]",12.015,"{'depth': [1, 2, 2, 3, 2], 'out_channel': [64, 88, 88, 112, 112, 208, 208, 208, 544, 544], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.61,99.9
258,400.838,"[1, 3, 32, 32]",6.885,"{'depth': [1, 1, 2, 1, 3], 'out_channel': [32, 96, 128, 128, 240, 320, 320, 320], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",95.43,99.89
259,442.191,"[1, 3, 32, 32]",7.248,"{'depth': [1, 2, 2, 3, 2], 'out_channel': [64, 64, 64, 64, 64, 240, 240, 240, 352, 352], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.51,99.93
260,401.2,"[1, 3, 32, 32]",12.188,"{'depth': [1, 2, 1, 1, 3], 'out_channel': [64, 64, 64, 80, 208, 480, 480, 480], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",94.66,99.85
261,473.741,"[1, 3, 32, 32]",9.112,"{'depth': [1, 2, 1, 3, 1], 'out_channel': [56, 40, 40, 144, 288, 288, 288, 576], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",95.42,99.91
262,343.478,"[1, 3, 32, 32]",4.059,"{'depth': [1, 2, 1, 2, 1], 'out_channel': [48, 56, 56, 160, 224, 224, 352], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",95.13,99.92
263,307.467,"[1, 3, 32, 32]",10.28,"{'depth': [1, 1, 1, 1, 3], 'out_channel': [32, 64, 144, 128, 448, 448, 448], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",94.59,99.83
264,308.14,"[1, 3, 32, 32]",7.629,"{'depth': [1, 1, 1, 2, 1], 'out_channel': [64, 48, 64, 288, 288, 608], 'kernel_size': [3, 3, 3, 3, 3, 3]}",94.93,99.91
265,303.38,"[1, 3, 32, 32]",5.022,"{'depth': [1, 2, 2, 2, 1], 'out_channel': [40, 64, 64, 80, 80, 128, 128, 608], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",94.55,99.85
266,507.819,"[1, 3, 32, 32]",13.281,"{'depth': [1, 1, 2, 3, 2], 'out_channel': [40, 40, 80, 80, 304, 304, 304, 512, 512], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",95.08,99.89
267,439.619,"[1, 3, 32, 32]",5.183,"{'depth': [1, 2, 2, 2, 1], 'out_channel': [64, 48, 48, 144, 144, 256, 256, 384], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",95.29,99.87
268,909.089,"[1, 3, 32, 32]",23.821,"{'depth': [1, 2, 2, 3, 3], 'out_channel': [48, 88, 88, 64, 64, 320, 320, 320, 608, 608, 608], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.7,99.91
269,413.945,"[1, 3, 32, 32]",5.705,"{'depth': [1, 2, 1, 1, 2], 'out_channel': [64, 80, 80, 112, 272, 352, 352], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",94.76,99.86
270,419.393,"[1, 3, 32, 32]",9.243,"{'depth': [1, 1, 1, 3, 3], 'out_channel': [56, 72, 128, 224, 224, 224, 352, 352, 352], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",95.6,99.89
271,352.203,"[1, 3, 32, 32]",4.356,"{'depth': [1, 1, 2, 3, 1], 'out_channel': [40, 72, 144, 144, 128, 128, 128, 480], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",95.35,99.89
272,327.896,"[1, 3, 32, 32]",3.696,"{'depth': [1, 2, 1, 2, 2], 'out_channel': [32, 72, 72, 144, 128, 128, 288, 288], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",94.58,99.88
273,274.599,"[1, 3, 32, 32]",5.872,"{'depth': [1, 1, 1, 2, 3], 'out_channel': [48, 72, 80, 208, 208, 288, 288, 288], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",95.43,99.9
274,488.985,"[1, 3, 32, 32]",12.005,"{'depth': [1, 2, 2, 1, 3], 'out_channel': [32, 72, 72, 96, 96, 304, 448, 448, 448], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",95.42,99.88
275,557.24,"[1, 3, 32, 32]",10.524,"{'depth': [1, 1, 2, 1, 3], 'out_channel': [64, 96, 160, 160, 224, 416, 416, 416], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",95.48,99.9
276,446.159,"[1, 3, 32, 32]",12.32,"{'depth': [1, 1, 2, 2, 2], 'out_channel': [64, 48, 144, 144, 144, 144, 608, 608], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",95.38,99.87
277,647.15,"[1, 3, 32, 32]",15.603,"{'depth': [1, 1, 2, 3, 2], 'out_channel': [40, 72, 144, 144, 256, 256, 256, 608, 608], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",96.03,99.91
278,349.157,"[1, 3, 32, 32]",6.384,"{'depth': [1, 1, 1, 1, 1], 'out_channel': [56, 96, 96, 320, 576], 'kernel_size': [7, 3, 3, 3, 3]}",94.96,99.83
279,349.844,"[1, 3, 32, 32]",10.723,"{'depth': [1, 1, 1, 1, 3], 'out_channel': [40, 48, 160, 304, 416, 416, 416], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",94.87,99.88
280,475.084,"[1, 3, 32, 32]",10.501,"{'depth': [1, 2, 1, 2, 2], 'out_channel': [40, 72, 72, 112, 240, 240, 512, 512], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",95.32,99.87
281,378.056,"[1, 3, 32, 32]",8.525,"{'depth': [1, 2, 2, 2, 3], 'out_channel': [40, 48, 48, 128, 128, 144, 144, 384, 384, 384], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",94.78,99.9
282,418.379,"[1, 3, 32, 32]",16.696,"{'depth': [1, 2, 1, 3, 3], 'out_channel': [40, 48, 48, 80, 128, 128, 128, 576, 576, 576], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",94.11,99.83
283,363.892,"[1, 3, 32, 32]",3.666,"{'depth': [1, 1, 2, 2, 1], 'out_channel': [48, 48, 160, 160, 208, 208, 288], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",95.53,99.94
284,209.589,"[1, 3, 32, 32]",4.128,"{'depth': [1, 1, 1, 3, 1], 'out_channel': [64, 48, 112, 128, 128, 128, 512], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",94.62,99.85
285,555.636,"[1, 3, 32, 32]",6.107,"{'depth': [1, 2, 2, 1, 1], 'out_channel': [64, 96, 96, 96, 96, 304, 544], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",95.1,99.92
286,292.639,"[1, 3, 32, 32]",7.599,"{'depth': [1, 1, 2, 1, 2], 'out_channel': [32, 64, 112, 112, 128, 480, 480], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",94.97,99.88
287,470.856,"[1, 3, 32, 32]",11.408,"{'depth': [1, 2, 2, 2, 3], 'out_channel': [40, 64, 64, 112, 112, 176, 176, 448, 448, 448], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.31,99.91
288,321.113,"[1, 3, 32, 32]",4.546,"{'depth': [1, 1, 1, 2, 2], 'out_channel': [64, 72, 160, 192, 192, 288, 288], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",95.53,99.91
289,247.871,"[1, 3, 32, 32]",5.38,"{'depth': [1, 1, 1, 3, 1], 'out_channel': [40, 56, 96, 176, 176, 176, 544], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",95.37,99.9
290,445.599,"[1, 3, 32, 32]",8.01,"{'depth': [1, 1, 2, 3, 3], 'out_channel': [32, 40, 144, 144, 240, 240, 240, 288, 288, 288], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.88,99.9
291,372.788,"[1, 3, 32, 32]",6.189,"{'depth': [1, 2, 1, 3, 2], 'out_channel': [64, 40, 40, 144, 240, 240, 240, 288, 288], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",95.4,99.89
292,285.628,"[1, 3, 32, 32]",9.774,"{'depth': [1, 1, 1, 1, 2], 'out_channel': [64, 40, 144, 176, 544, 544], 'kernel_size': [5, 3, 3, 3, 3, 3]}",94.42,99.8
293,916.599,"[1, 3, 32, 32]",16.324,"{'depth': [1, 2, 2, 2, 3], 'out_channel': [40, 96, 96, 160, 160, 320, 320, 480, 480, 480], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.55,99.9
294,498.842,"[1, 3, 32, 32]",20.705,"{'depth': [1, 1, 1, 2, 3], 'out_channel': [40, 40, 96, 272, 272, 608, 608, 608], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",95.06,99.87
295,469.629,"[1, 3, 32, 32]",19.421,"{'depth': [1, 1, 1, 2, 3], 'out_channel': [56, 32, 160, 192, 192, 608, 608, 608], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",95.02,99.88
296,252.033,"[1, 3, 32, 32]",6.586,"{'depth': [1, 1, 2, 1, 1], 'out_channel': [40, 56, 80, 80, 272, 640], 'kernel_size': [3, 3, 3, 3, 3, 3]}",94.7,99.88
297,445.446,"[1, 3, 32, 32]",11.882,"{'depth': [1, 2, 2, 1, 2], 'out_channel': [40, 72, 72, 64, 64, 288, 576, 576], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",95.11,99.86
298,211.792,"[1, 3, 32, 32]",7.533,"{'depth': [1, 1, 1, 1, 3], 'out_channel': [56, 48, 80, 128, 384, 384, 384], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",93.92,99.85
299,312.341,"[1, 3, 32, 32]",5.757,"{'depth': [1, 1, 1, 2, 1], 'out_channel': [56, 48, 144, 256, 256, 480], 'kernel_size': [7, 3, 3, 3, 3, 3]}",95.46,99.91
300,472.21,"[1, 3, 32, 32]",7.022,"{'depth': [1, 1, 2, 2, 1], 'out_channel': [48, 96, 144, 144, 192, 192, 640], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",95.78,99.91
301,486.627,"[1, 3, 32, 32]",17.035,"{'depth': [1, 1, 2, 2, 3], 'out_channel': [48, 88, 80, 80, 160, 160, 576, 576, 576], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",95.43,99.9
302,288.577,"[1, 3, 32, 32]",5.187,"{'depth': [1, 1, 2, 2, 1], 'out_channel': [64, 72, 80, 80, 192, 192, 544], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",95.27,99.88
303,504.827,"[1, 3, 32, 32]",8.509,"{'depth': [1, 2, 2, 3, 3], 'out_channel': [64, 56, 56, 128, 128, 224, 224, 224, 320, 320, 320], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.76,99.91
304,143.38,"[1, 3, 32, 32]",4.291,"{'depth': [1, 1, 1, 1, 2], 'out_channel': [32, 48, 80, 144, 352, 352], 'kernel_size': [3, 3, 3, 3, 3, 3]}",94.0,99.86
305,391.925,"[1, 3, 32, 32]",6.809,"{'depth': [1, 1, 1, 2, 2], 'out_channel': [32, 56, 160, 320, 320, 288, 288], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",95.78,99.9
306,458.116,"[1, 3, 32, 32]",8.379,"{'depth': [1, 2, 2, 3, 3], 'out_channel': [64, 48, 48, 80, 80, 272, 272, 272, 288, 288, 288], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.64,99.9
307,730.795,"[1, 3, 32, 32]",9.339,"{'depth': [1, 2, 1, 3, 3], 'out_channel': [48, 96, 96, 144, 288, 288, 288, 288, 288, 288], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.53,99.91
308,402.182,"[1, 3, 32, 32]",8.303,"{'depth': [1, 1, 1, 3, 2], 'out_channel': [32, 40, 144, 272, 272, 272, 352, 352], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",95.67,99.87
309,660.976,"[1, 3, 32, 32]",12.5,"{'depth': [1, 1, 2, 3, 2], 'out_channel': [56, 72, 128, 128, 320, 320, 320, 448, 448], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",96.04,99.91
310,441.176,"[1, 3, 32, 32]",10.566,"{'depth': [1, 1, 2, 1, 3], 'out_channel': [64, 72, 128, 128, 272, 416, 416, 416], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",95.47,99.91
311,297.595,"[1, 3, 32, 32]",8.691,"{'depth': [1, 1, 1, 1, 3], 'out_channel': [40, 72, 96, 256, 384, 384, 384], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",94.98,99.88
312,169.184,"[1, 3, 32, 32]",4.357,"{'depth': [1, 1, 1, 2, 3], 'out_channel': [32, 40, 96, 160, 160, 256, 256, 256], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",94.44,99.89
313,666.891,"[1, 3, 32, 32]",17.0,"{'depth': [1, 2, 2, 2, 3], 'out_channel': [40, 72, 72, 96, 96, 320, 320, 512, 512, 512], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.76,99.9
314,352.039,"[1, 3, 32, 32]",9.729,"{'depth': [1, 1, 1, 3, 3], 'out_channel': [40, 64, 80, 208, 208, 208, 384, 384, 384], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",95.34,99.88
315,353.261,"[1, 3, 32, 32]",6.545,"{'depth': [1, 2, 1, 2, 1], 'out_channel': [32, 40, 40, 160, 272, 272, 512], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",95.05,99.91
316,643.603,"[1, 3, 32, 32]",16.734,"{'depth': [1, 1, 2, 3, 2], 'out_channel': [32, 64, 144, 144, 256, 256, 256, 640, 640], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",96.05,99.91
317,209.473,"[1, 3, 32, 32]",7.935,"{'depth': [1, 2, 1, 1, 3], 'out_channel': [48, 32, 32, 64, 192, 384, 384, 384], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",93.46,99.84
318,677.089,"[1, 3, 32, 32]",14.497,"{'depth': [1, 1, 2, 3, 3], 'out_channel': [48, 40, 160, 160, 304, 304, 304, 416, 416, 416], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.88,99.87
319,215.995,"[1, 3, 32, 32]",3.809,"{'depth': [1, 1, 1, 1, 1], 'out_channel': [64, 40, 160, 208, 448], 'kernel_size': [7, 3, 3, 3, 3]}",94.3,99.83
320,609.186,"[1, 3, 32, 32]",11.229,"{'depth': [1, 2, 2, 3, 2], 'out_channel': [56, 40, 40, 160, 160, 272, 272, 272, 448, 448], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.65,99.89
321,710.49,"[1, 3, 32, 32]",19.941,"{'depth': [1, 2, 2, 3, 3], 'out_channel': [40, 80, 80, 112, 112, 176, 176, 176, 608, 608, 608], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.42,99.9
322,476.575,"[1, 3, 32, 32]",17.595,"{'depth': [1, 1, 2, 2, 3], 'out_channel': [40, 64, 96, 96, 192, 192, 576, 576, 576], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.61,99.91
323,215.552,"[1, 3, 32, 32]",7.304,"{'depth': [1, 1, 1, 2, 2], 'out_channel': [48, 32, 80, 176, 176, 448, 448], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",94.07,99.85
324,328.635,"[1, 3, 32, 32]",13.589,"{'depth': [1, 1, 1, 2, 3], 'out_channel': [32, 56, 80, 160, 160, 512, 512, 512], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",94.9,99.87
325,424.103,"[1, 3, 32, 32]",6.013,"{'depth': [1, 2, 1, 1, 3], 'out_channel': [64, 72, 72, 160, 256, 288, 288, 288], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",94.69,99.89
326,162.664,"[1, 3, 32, 32]",3.56,"{'depth': [1, 1, 1, 1, 2], 'out_channel': [64, 64, 64, 128, 320, 320], 'kernel_size': [3, 3, 3, 3, 3, 3]}",93.7,99.85
327,270.93,"[1, 3, 32, 32]",7.583,"{'depth': [1, 2, 2, 3, 2], 'out_channel': [64, 32, 32, 64, 64, 160, 160, 160, 448, 448], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",94.52,99.84
328,454.211,"[1, 3, 32, 32]",5.112,"{'depth': [1, 2, 2, 1, 1], 'out_channel': [56, 80, 80, 128, 128, 160, 576], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",94.59,99.92
329,904.967,"[1, 3, 32, 32]",16.716,"{'depth': [1, 2, 2, 3, 3], 'out_channel': [56, 96, 96, 160, 160, 224, 224, 224, 512, 512, 512], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.59,99.89
330,290.968,"[1, 3, 32, 32]",4.911,"{'depth': [1, 1, 2, 2, 1], 'out_channel': [64, 72, 64, 64, 224, 224, 480], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",95.42,99.88
331,465.103,"[1, 3, 32, 32]",4.94,"{'depth': [1, 2, 2, 2, 3], 'out_channel': [56, 72, 72, 144, 144, 144, 144, 256, 256, 256], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",94.66,99.9
332,184.881,"[1, 3, 32, 32]",3.817,"{'depth': [1, 2, 1, 1, 1], 'out_channel': [48, 40, 40, 64, 288, 416], 'kernel_size': [3, 3, 3, 3, 3, 3]}",93.68,99.82
333,658.159,"[1, 3, 32, 32]",6.08,"{'depth': [1, 2, 2, 3, 1], 'out_channel': [40, 96, 96, 160, 160, 160, 160, 160, 544], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.21,99.9
334,393.852,"[1, 3, 32, 32]",13.578,"{'depth': [1, 1, 2, 2, 3], 'out_channel': [56, 32, 128, 128, 128, 128, 512, 512, 512], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",95.15,99.89
335,467.479,"[1, 3, 32, 32]",4.951,"{'depth': [1, 2, 1, 1, 2], 'out_channel': [40, 88, 88, 144, 304, 288, 288], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",94.71,99.9
336,328.718,"[1, 3, 32, 32]",5.233,"{'depth': [1, 1, 2, 1, 1], 'out_channel': [64, 64, 128, 128, 224, 544], 'kernel_size': [7, 3, 3, 3, 3, 3]}",95.48,99.91
337,550.04,"[1, 3, 32, 32]",8.944,"{'depth': [1, 2, 2, 1, 2], 'out_channel': [40, 80, 80, 128, 128, 320, 448, 448], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",94.96,99.9
338,758.371,"[1, 3, 32, 32]",12.174,"{'depth': [1, 2, 2, 1, 3], 'out_channel': [64, 96, 96, 160, 160, 240, 448, 448, 448], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",94.65,99.88
339,137.285,"[1, 3, 32, 32]",1.939,"{'depth': [1, 1, 2, 1, 1], 'out_channel': [32, 48, 80, 80, 144, 320], 'kernel_size': [7, 3, 3, 3, 3, 3]}",94.35,99.88
340,244.749,"[1, 3, 32, 32]",8.619,"{'depth': [1, 1, 1, 2, 2], 'out_channel': [32, 32, 144, 128, 128, 512, 512], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",94.54,99.83
341,679.204,"[1, 3, 32, 32]",17.039,"{'depth': [1, 2, 1, 1, 3], 'out_channel': [64, 96, 96, 128, 176, 576, 576, 576], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",94.19,99.87
342,418.206,"[1, 3, 32, 32]",11.638,"{'depth': [1, 1, 1, 1, 3], 'out_channel': [48, 80, 160, 256, 448, 448, 448], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",95.04,99.86
343,271.6,"[1, 3, 32, 32]",3.956,"{'depth': [1, 1, 2, 2, 1], 'out_channel': [48, 56, 64, 64, 288, 288, 256], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",95.31,99.86
344,357.077,"[1, 3, 32, 32]",6.109,"{'depth': [1, 1, 2, 3, 2], 'out_channel': [32, 64, 144, 144, 128, 128, 128, 384, 384], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.37,99.88
345,619.785,"[1, 3, 32, 32]",7.532,"{'depth': [1, 2, 2, 3, 2], 'out_channel': [40, 80, 80, 96, 96, 304, 304, 304, 256, 256], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.89,99.88
346,568.802,"[1, 3, 32, 32]",22.24,"{'depth': [1, 2, 1, 3, 3], 'out_channel': [40, 40, 40, 128, 208, 208, 208, 640, 640, 640], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",94.95,99.87
347,315.6,"[1, 3, 32, 32]",6.364,"{'depth': [1, 2, 2, 1, 3], 'out_channel': [56, 40, 40, 128, 128, 192, 320, 320, 320], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",94.47,99.88
348,372.79,"[1, 3, 32, 32]",9.194,"{'depth': [1, 1, 1, 1, 2], 'out_channel': [64, 88, 128, 208, 512, 512], 'kernel_size': [5, 3, 3, 3, 3, 3]}",95.02,99.84
349,384.405,"[1, 3, 32, 32]",4.775,"{'depth': [1, 2, 2, 2, 1], 'out_channel': [32, 64, 64, 96, 96, 256, 256, 384], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",95.8,99.92
350,570.186,"[1, 3, 32, 32]",21.256,"{'depth': [1, 2, 1, 2, 3], 'out_channel': [32, 40, 40, 128, 288, 288, 608, 608, 608], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.05,99.89
351,325.792,"[1, 3, 32, 32]",10.141,"{'depth': [1, 2, 1, 2, 3], 'out_channel': [40, 32, 32, 144, 192, 192, 416, 416, 416], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",94.88,99.89
352,562.993,"[1, 3, 32, 32]",17.19,"{'depth': [1, 1, 1, 3, 2], 'out_channel': [32, 56, 112, 288, 288, 288, 640, 640], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",95.72,99.85
