,flops,image_size,params,subnet_settings,top1,top5
235,191.417,"[1, 3, 32, 32]",3.654,"{'depth': [1, 1, 1, 2, 2], 'out_channel': [32, 72, 64, 160, 160, 288, 288], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",95.16,99.85
236,369.651,"[1, 3, 32, 32]",5.989,"{'depth': [1, 1, 1, 2, 2], 'out_channel': [56, 88, 144, 208, 208, 352, 352], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",95.62,99.88
237,365.433,"[1, 3, 32, 32]",11.413,"{'depth': [1, 1, 1, 1, 3], 'out_channel': [64, 64, 128, 256, 448, 448, 448], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",95.18,99.92
238,471.436,"[1, 3, 32, 32]",6.333,"{'depth': [1, 2, 1, 2, 2], 'out_channel': [32, 64, 64, 160, 320, 320, 256, 256], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",95.65,99.87
239,412.22,"[1, 3, 32, 32]",13.754,"{'depth': [1, 1, 2, 3, 2], 'out_channel': [40, 56, 96, 96, 160, 160, 160, 640, 640], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",95.53,99.91
240,432.164,"[1, 3, 32, 32]",5.824,"{'depth': [1, 1, 1, 3, 1], 'out_channel': [64, 96, 64, 272, 272, 272, 352], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",95.37,99.89
241,824.441,"[1, 3, 32, 32]",22.749,"{'depth': [1, 2, 2, 3, 3], 'out_channel': [56, 80, 80, 128, 128, 208, 208, 208, 640, 640, 640], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",96.13,99.93
242,374.566,"[1, 3, 32, 32]",7.669,"{'depth': [1, 1, 1, 3, 3], 'out_channel': [56, 48, 144, 240, 240, 240, 288, 288, 288], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.88,99.91
243,400.84,"[1, 3, 32, 32]",15.557,"{'depth': [1, 1, 2, 1, 3], 'out_channel': [32, 56, 96, 96, 224, 544, 544, 544], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",95.18,99.9
244,295.751,"[1, 3, 32, 32]",6.74,"{'depth': [1, 1, 2, 2, 3], 'out_channel': [32, 32, 128, 128, 176, 176, 320, 320, 320], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",95.5,99.9
245,298.553,"[1, 3, 32, 32]",5.854,"{'depth': [1, 1, 1, 2, 2], 'out_channel': [32, 88, 128, 160, 160, 384, 384], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",95.71,99.9
246,593.384,"[1, 3, 32, 32]",14.052,"{'depth': [1, 2, 1, 3, 3], 'out_channel': [64, 88, 88, 96, 144, 144, 144, 512, 512, 512], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.3,99.89
247,335.147,"[1, 3, 32, 32]",6.145,"{'depth': [1, 2, 2, 3, 2], 'out_channel': [40, 64, 64, 64, 64, 160, 160, 160, 384, 384], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.48,99.89
248,524.997,"[1, 3, 32, 32]",4.992,"{'depth': [1, 2, 1, 1, 1], 'out_channel': [32, 96, 96, 160, 320, 416], 'kernel_size': [5, 3, 3, 3, 3, 3]}",94.84,99.87
249,660.06,"[1, 3, 32, 32]",13.17,"{'depth': [1, 2, 2, 1, 2], 'out_channel': [56, 88, 88, 144, 144, 128, 640, 640], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",94.85,99.89
250,459.274,"[1, 3, 32, 32]",15.992,"{'depth': [1, 1, 2, 1, 3], 'out_channel': [56, 40, 128, 128, 240, 544, 544, 544], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",95.4,99.93
251,357.657,"[1, 3, 32, 32]",4.537,"{'depth': [1, 1, 1, 2, 2], 'out_channel': [56, 96, 144, 192, 192, 288, 288], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",95.73,99.87
252,321.943,"[1, 3, 32, 32]",6.426,"{'depth': [1, 1, 2, 2, 1], 'out_channel': [56, 64, 80, 80, 240, 240, 576], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",95.74,99.88
253,322.205,"[1, 3, 32, 32]",4.955,"{'depth': [1, 1, 1, 2, 1], 'out_channel': [56, 80, 160, 160, 160, 544], 'kernel_size': [7, 3, 3, 3, 3, 3]}",95.53,99.88
254,208.327,"[1, 3, 32, 32]",3.788,"{'depth': [1, 1, 2, 1, 1], 'out_channel': [64, 64, 64, 64, 240, 448], 'kernel_size': [5, 3, 3, 3, 3, 3]}",94.79,99.89
255,500.247,"[1, 3, 32, 32]",5.357,"{'depth': [1, 2, 2, 2, 3], 'out_channel': [40, 96, 96, 80, 80, 208, 208, 256, 256, 256], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.63,99.92
256,547.69,"[1, 3, 32, 32]",19.662,"{'depth': [1, 1, 1, 3, 3], 'out_channel': [64, 56, 64, 256, 256, 256, 576, 576, 576], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.6,99.93
257,182.727,"[1, 3, 32, 32]",3.029,"{'depth': [1, 2, 1, 1, 1], 'out_channel': [40, 48, 48, 80, 192, 416], 'kernel_size': [7, 3, 3, 3, 3, 3]}",94.37,99.88
258,403.117,"[1, 3, 32, 32]",4.919,"{'depth': [1, 2, 2, 1, 1], 'out_channel': [48, 56, 56, 160, 160, 160, 544], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",94.94,99.87
259,282.448,"[1, 3, 32, 32]",5.356,"{'depth': [1, 1, 1, 2, 1], 'out_channel': [32, 72, 64, 272, 272, 448], 'kernel_size': [5, 3, 3, 3, 3, 3]}",95.42,99.88
260,355.429,"[1, 3, 32, 32]",6.359,"{'depth': [1, 1, 2, 2, 2], 'out_channel': [56, 64, 64, 64, 320, 320, 288, 288], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",95.57,99.9
261,236.318,"[1, 3, 32, 32]",4.043,"{'depth': [1, 2, 1, 3, 2], 'out_channel': [56, 40, 40, 128, 144, 144, 144, 288, 288], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",95.36,99.89
262,614.184,"[1, 3, 32, 32]",18.58,"{'depth': [1, 1, 2, 3, 3], 'out_channel': [40, 88, 64, 64, 272, 272, 272, 544, 544, 544], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.68,99.91
263,247.305,"[1, 3, 32, 32]",5.464,"{'depth': [1, 1, 1, 3, 1], 'out_channel': [32, 32, 128, 192, 192, 192, 512], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",95.59,99.9
264,378.343,"[1, 3, 32, 32]",7.199,"{'depth': [1, 1, 1, 3, 2], 'out_channel': [48, 80, 80, 240, 240, 240, 352, 352], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",95.65,99.89
265,173.494,"[1, 3, 32, 32]",5.3,"{'depth': [1, 1, 2, 1, 2], 'out_channel': [32, 32, 80, 80, 176, 384, 384], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",94.03,99.84
266,220.329,"[1, 3, 32, 32]",4.522,"{'depth': [1, 1, 1, 1, 1], 'out_channel': [56, 64, 112, 192, 544], 'kernel_size': [5, 3, 3, 3, 3]}",94.75,99.87
267,433.771,"[1, 3, 32, 32]",4.884,"{'depth': [1, 2, 1, 1, 1], 'out_channel': [32, 80, 80, 160, 320, 416], 'kernel_size': [3, 3, 3, 3, 3, 3]}",94.95,99.89
268,249.843,"[1, 3, 32, 32]",5.57,"{'depth': [1, 1, 1, 1, 2], 'out_channel': [32, 88, 80, 208, 384, 384], 'kernel_size': [7, 3, 3, 3, 3, 3]}",94.67,99.86
269,628.488,"[1, 3, 32, 32]",20.275,"{'depth': [1, 1, 1, 3, 3], 'out_channel': [56, 80, 80, 272, 272, 272, 576, 576, 576], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.58,99.91
270,494.205,"[1, 3, 32, 32]",19.527,"{'depth': [1, 2, 1, 3, 3], 'out_channel': [56, 40, 40, 112, 176, 176, 176, 608, 608, 608], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.62,99.95
271,274.593,"[1, 3, 32, 32]",10.601,"{'depth': [1, 1, 1, 1, 2], 'out_channel': [56, 40, 64, 288, 544, 544], 'kernel_size': [7, 3, 3, 3, 3, 3]}",94.47,99.89
272,451.768,"[1, 3, 32, 32]",12.19,"{'depth': [1, 1, 2, 2, 3], 'out_channel': [56, 48, 96, 96, 304, 304, 416, 416, 416], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",95.78,99.89
273,272.673,"[1, 3, 32, 32]",3.146,"{'depth': [1, 2, 1, 1, 2], 'out_channel': [56, 64, 64, 112, 192, 256, 256], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",95.05,99.89
274,391.705,"[1, 3, 32, 32]",6.697,"{'depth': [1, 2, 1, 3, 1], 'out_channel': [56, 32, 32, 144, 272, 272, 272, 416], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",95.49,99.89
275,322.312,"[1, 3, 32, 32]",5.298,"{'depth': [1, 1, 2, 2, 1], 'out_channel': [64, 72, 112, 112, 160, 160, 576], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",95.76,99.9
276,455.398,"[1, 3, 32, 32]",7.724,"{'depth': [1, 1, 1, 3, 1], 'out_channel': [64, 72, 96, 288, 288, 288, 480], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",95.52,99.91
277,531.483,"[1, 3, 32, 32]",8.595,"{'depth': [1, 1, 1, 3, 2], 'out_channel': [64, 64, 144, 320, 320, 320, 288, 288], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",95.54,99.87
278,298.154,"[1, 3, 32, 32]",6.677,"{'depth': [1, 1, 1, 2, 1], 'out_channel': [56, 48, 144, 224, 224, 608], 'kernel_size': [3, 3, 3, 3, 3, 3]}",95.54,99.88
279,417.796,"[1, 3, 32, 32]",5.464,"{'depth': [1, 1, 2, 1, 2], 'out_channel': [48, 96, 144, 144, 192, 352, 352], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",95.25,99.91
280,364.491,"[1, 3, 32, 32]",12.915,"{'depth': [1, 2, 1, 1, 3], 'out_channel': [40, 48, 48, 80, 288, 480, 480, 480], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",94.79,99.92
281,683.137,"[1, 3, 32, 32]",21.025,"{'depth': [1, 2, 2, 2, 3], 'out_channel': [32, 88, 88, 80, 80, 176, 176, 640, 640, 640], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.66,99.93
282,221.556,"[1, 3, 32, 32]",6.828,"{'depth': [1, 1, 1, 1, 3], 'out_channel': [40, 48, 128, 160, 352, 352, 352], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",94.93,99.88
283,813.586,"[1, 3, 32, 32]",14.721,"{'depth': [1, 2, 2, 3, 2], 'out_channel': [32, 96, 96, 96, 96, 304, 304, 304, 544, 544], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.63,99.95
284,499.289,"[1, 3, 32, 32]",8.225,"{'depth': [1, 2, 2, 3, 3], 'out_channel': [48, 56, 56, 112, 112, 256, 256, 256, 288, 288, 288], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.98,99.93
285,415.749,"[1, 3, 32, 32]",14.887,"{'depth': [1, 1, 1, 1, 3], 'out_channel': [32, 80, 144, 144, 544, 544, 544], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",94.92,99.84
286,425.302,"[1, 3, 32, 32]",11.755,"{'depth': [1, 1, 1, 2, 2], 'out_channel': [32, 88, 144, 192, 192, 576, 576], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",95.62,99.87
287,553.973,"[1, 3, 32, 32]",6.736,"{'depth': [1, 2, 1, 2, 1], 'out_channel': [40, 96, 96, 80, 288, 288, 512], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",95.62,99.88
288,352.981,"[1, 3, 32, 32]",10.527,"{'depth': [1, 2, 2, 1, 3], 'out_channel': [64, 48, 48, 96, 96, 160, 448, 448, 448], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.12,99.9
289,423.644,"[1, 3, 32, 32]",3.678,"{'depth': [1, 2, 2, 1, 1], 'out_channel': [48, 72, 72, 128, 128, 288, 320], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",95.23,99.88
290,412.143,"[1, 3, 32, 32]",8.405,"{'depth': [1, 1, 1, 2, 3], 'out_channel': [64, 88, 128, 224, 224, 352, 352, 352], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",95.6,99.89
291,845.838,"[1, 3, 32, 32]",23.319,"{'depth': [1, 2, 1, 3, 3], 'out_channel': [56, 80, 80, 96, 304, 304, 304, 608, 608, 608], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.65,99.94
292,277.1,"[1, 3, 32, 32]",4.772,"{'depth': [1, 1, 2, 2, 1], 'out_channel': [40, 96, 64, 64, 144, 144, 576], 'kernel_size': [7, 3, 3, 3, 3, 3, 3]}",95.18,99.83
293,222.088,"[1, 3, 32, 32]",3.918,"{'depth': [1, 2, 1, 1, 2], 'out_channel': [64, 56, 56, 64, 176, 320, 320], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",94.49,99.88
294,366.139,"[1, 3, 32, 32]",7.185,"{'depth': [1, 2, 2, 2, 1], 'out_channel': [32, 56, 56, 80, 80, 256, 256, 608], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",95.77,99.9
295,481.922,"[1, 3, 32, 32]",6.741,"{'depth': [1, 1, 2, 3, 2], 'out_channel': [48, 64, 128, 128, 272, 272, 272, 256, 256], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",96.02,99.89
296,464.368,"[1, 3, 32, 32]",10.988,"{'depth': [1, 2, 2, 2, 2], 'out_channel': [40, 56, 56, 64, 64, 320, 320, 480, 480], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",95.58,99.9
297,168.16,"[1, 3, 32, 32]",2.288,"{'depth': [1, 2, 2, 1, 1], 'out_channel': [40, 40, 40, 80, 80, 192, 320], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",94.64,99.9
298,418.681,"[1, 3, 32, 32]",6.176,"{'depth': [1, 2, 1, 2, 2], 'out_channel': [32, 88, 88, 64, 192, 192, 384, 384], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",95.51,99.9
299,658.544,"[1, 3, 32, 32]",18.849,"{'depth': [1, 2, 1, 3, 3], 'out_channel': [48, 72, 72, 144, 208, 208, 208, 576, 576, 576], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.6,99.91
300,437.679,"[1, 3, 32, 32]",11.276,"{'depth': [1, 2, 2, 3, 2], 'out_channel': [56, 48, 48, 96, 96, 192, 192, 192, 544, 544], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",96.03,99.92
301,533.313,"[1, 3, 32, 32]",19.096,"{'depth': [1, 1, 1, 3, 3], 'out_channel': [56, 40, 144, 224, 224, 224, 576, 576, 576], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",95.7,99.93
302,396.022,"[1, 3, 32, 32]",12.529,"{'depth': [1, 1, 2, 1, 3], 'out_channel': [32, 32, 144, 144, 192, 480, 480, 480], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",95.17,99.9
303,172.798,"[1, 3, 32, 32]",5.998,"{'depth': [1, 1, 1, 1, 2], 'out_channel': [40, 32, 96, 176, 416, 416], 'kernel_size': [7, 3, 3, 3, 3, 3]}",94.44,99.83
304,349.377,"[1, 3, 32, 32]",11.853,"{'depth': [1, 1, 2, 1, 3], 'out_channel': [48, 48, 112, 112, 144, 480, 480, 480], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",95.11,99.87
305,803.822,"[1, 3, 32, 32]",21.121,"{'depth': [1, 2, 2, 3, 3], 'out_channel': [48, 88, 88, 144, 144, 128, 128, 128, 640, 640, 640], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.42,99.9
306,729.422,"[1, 3, 32, 32]",10.415,"{'depth': [1, 2, 2, 3, 1], 'out_channel': [64, 80, 80, 128, 128, 288, 288, 288, 640], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",96.14,99.92
307,642.431,"[1, 3, 32, 32]",22.85,"{'depth': [1, 1, 2, 2, 3], 'out_channel': [56, 32, 144, 144, 256, 256, 640, 640, 640], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.89,99.93
308,487.053,"[1, 3, 32, 32]",9.964,"{'depth': [1, 1, 2, 3, 1], 'out_channel': [64, 40, 96, 96, 304, 304, 304, 608], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",95.75,99.86
309,190.975,"[1, 3, 32, 32]",2.088,"{'depth': [1, 1, 1, 1, 1], 'out_channel': [48, 88, 64, 176, 320], 'kernel_size': [5, 3, 3, 3, 3]}",94.1,99.82
310,533.403,"[1, 3, 32, 32]",12.123,"{'depth': [1, 1, 2, 2, 2], 'out_channel': [48, 64, 128, 128, 304, 304, 512, 512], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",95.93,99.92
311,459.232,"[1, 3, 32, 32]",10.365,"{'depth': [1, 2, 2, 1, 3], 'out_channel': [32, 88, 88, 64, 64, 144, 448, 448, 448], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",94.73,99.89
312,518.828,"[1, 3, 32, 32]",11.535,"{'depth': [1, 2, 1, 2, 3], 'out_channel': [56, 80, 80, 112, 192, 192, 448, 448, 448], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",95.83,99.9
313,431.641,"[1, 3, 32, 32]",11.477,"{'depth': [1, 1, 2, 1, 3], 'out_channel': [32, 40, 160, 160, 208, 448, 448, 448], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",95.32,99.9
314,381.455,"[1, 3, 32, 32]",4.542,"{'depth': [1, 1, 1, 2, 1], 'out_channel': [48, 96, 128, 272, 272, 320], 'kernel_size': [3, 3, 3, 3, 3, 3]}",95.67,99.88
315,442.412,"[1, 3, 32, 32]",2.885,"{'depth': [1, 2, 1, 3, 1], 'out_channel': [56, 88, 88, 128, 160, 160, 160, 256], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",95.5,99.89
316,281.049,"[1, 3, 32, 32]",5.538,"{'depth': [1, 1, 2, 2, 1], 'out_channel': [56, 64, 96, 96, 160, 160, 608], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",95.44,99.88
317,381.786,"[1, 3, 32, 32]",17.308,"{'depth': [1, 1, 1, 2, 3], 'out_channel': [32, 40, 80, 192, 192, 576, 576, 576], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",95.51,99.87
318,367.155,"[1, 3, 32, 32]",11.622,"{'depth': [1, 2, 2, 1, 2], 'out_channel': [32, 56, 56, 64, 64, 272, 576, 576], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",95.17,99.9
319,307.088,"[1, 3, 32, 32]",3.713,"{'depth': [1, 2, 1, 1, 2], 'out_channel': [32, 72, 72, 96, 272, 256, 256], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",94.98,99.88
320,326.628,"[1, 3, 32, 32]",13.939,"{'depth': [1, 1, 1, 1, 3], 'out_channel': [56, 40, 96, 240, 512, 512, 512], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",94.79,99.9
321,350.424,"[1, 3, 32, 32]",4.542,"{'depth': [1, 2, 2, 2, 1], 'out_channel': [64, 56, 56, 64, 64, 288, 288, 320], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",95.55,99.89
322,647.502,"[1, 3, 32, 32]",20.464,"{'depth': [1, 1, 2, 1, 3], 'out_channel': [48, 64, 160, 160, 288, 608, 608, 608], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",95.22,99.89
323,256.675,"[1, 3, 32, 32]",2.828,"{'depth': [1, 1, 1, 1, 1], 'out_channel': [48, 88, 112, 272, 288], 'kernel_size': [3, 3, 3, 3, 3]}",95.21,99.89
324,451.565,"[1, 3, 32, 32]",16.706,"{'depth': [1, 2, 2, 2, 3], 'out_channel': [48, 40, 40, 112, 112, 128, 128, 576, 576, 576], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.19,99.93
325,329.388,"[1, 3, 32, 32]",10.051,"{'depth': [1, 1, 1, 3, 3], 'out_channel': [64, 32, 80, 224, 224, 224, 384, 384, 384], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.28,99.88
326,293.361,"[1, 3, 32, 32]",9.531,"{'depth': [1, 2, 1, 1, 2], 'out_channel': [64, 32, 32, 160, 144, 544, 544], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",94.61,99.82
327,348.534,"[1, 3, 32, 32]",4.421,"{'depth': [1, 2, 1, 3, 1], 'out_channel': [40, 80, 80, 64, 144, 144, 144, 512], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",95.33,99.88
328,772.299,"[1, 3, 32, 32]",24.305,"{'depth': [1, 1, 2, 2, 3], 'out_channel': [48, 80, 128, 128, 320, 320, 640, 640, 640], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",95.91,99.92
329,342.678,"[1, 3, 32, 32]",7.648,"{'depth': [1, 1, 1, 3, 1], 'out_channel': [32, 48, 160, 208, 208, 208, 640], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",95.69,99.89
330,205.41,"[1, 3, 32, 32]",3.679,"{'depth': [1, 1, 2, 3, 1], 'out_channel': [32, 56, 64, 64, 160, 160, 160, 416], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",95.28,99.85
331,263.977,"[1, 3, 32, 32]",5.757,"{'depth': [1, 2, 2, 2, 1], 'out_channel': [56, 32, 32, 112, 112, 144, 144, 640], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",95.08,99.87
332,594.892,"[1, 3, 32, 32]",17.218,"{'depth': [1, 2, 1, 2, 3], 'out_channel': [48, 80, 80, 128, 160, 160, 576, 576, 576], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",95.55,99.9
333,334.359,"[1, 3, 32, 32]",4.206,"{'depth': [1, 1, 1, 2, 2], 'out_channel': [56, 88, 144, 208, 208, 256, 256], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",95.69,99.86
334,664.269,"[1, 3, 32, 32]",11.339,"{'depth': [1, 2, 2, 2, 3], 'out_channel': [40, 88, 88, 160, 160, 128, 128, 448, 448, 448], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.19,99.87
335,202.591,"[1, 3, 32, 32]",5.408,"{'depth': [1, 2, 1, 1, 3], 'out_channel': [64, 32, 32, 80, 256, 288, 288, 288], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",94.41,99.86
336,386.231,"[1, 3, 32, 32]",7.493,"{'depth': [1, 1, 2, 2, 3], 'out_channel': [56, 88, 80, 80, 240, 240, 320, 320, 320], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",95.68,99.89
337,573.404,"[1, 3, 32, 32]",12.863,"{'depth': [1, 1, 2, 3, 3], 'out_channel': [56, 88, 128, 128, 208, 208, 208, 448, 448, 448], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",96.11,99.92
338,429.617,"[1, 3, 32, 32]",3.161,"{'depth': [1, 2, 1, 1, 1], 'out_channel': [56, 96, 96, 112, 160, 416], 'kernel_size': [3, 3, 3, 3, 3, 3]}",94.8,99.89
339,386.446,"[1, 3, 32, 32]",12.025,"{'depth': [1, 1, 1, 2, 3], 'out_channel': [56, 48, 144, 224, 224, 448, 448, 448], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3]}",95.61,99.9
340,401.102,"[1, 3, 32, 32]",8.603,"{'depth': [1, 2, 2, 2, 2], 'out_channel': [64, 40, 40, 144, 144, 160, 160, 480, 480], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.85,99.92
341,440.52,"[1, 3, 32, 32]",4.656,"{'depth': [1, 2, 1, 2, 1], 'out_channel': [32, 80, 80, 144, 240, 240, 384], 'kernel_size': [5, 3, 3, 3, 3, 3, 3]}",95.61,99.91
342,294.449,"[1, 3, 32, 32]",4.402,"{'depth': [1, 2, 2, 1, 1], 'out_channel': [56, 56, 56, 80, 80, 320, 416], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",94.77,99.88
343,442.232,"[1, 3, 32, 32]",5.825,"{'depth': [1, 2, 2, 3, 2], 'out_channel': [56, 64, 64, 96, 96, 224, 224, 224, 288, 288], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.93,99.94
344,324.319,"[1, 3, 32, 32]",5.758,"{'depth': [1, 2, 1, 2, 1], 'out_channel': [40, 64, 64, 112, 176, 176, 608], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",95.56,99.91
345,615.635,"[1, 3, 32, 32]",22.944,"{'depth': [1, 2, 2, 3, 3], 'out_channel': [32, 48, 48, 64, 64, 240, 240, 240, 640, 640, 640], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.65,99.92
346,499.209,"[1, 3, 32, 32]",7.88,"{'depth': [1, 2, 2, 3, 1], 'out_channel': [32, 56, 56, 96, 96, 288, 288, 288, 480], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3, 3]}",95.93,99.93
347,537.646,"[1, 3, 32, 32]",16.485,"{'depth': [1, 2, 2, 1, 3], 'out_channel': [64, 56, 56, 112, 112, 288, 544, 544, 544], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3]}",95.49,99.92
348,517.035,"[1, 3, 32, 32]",16.665,"{'depth': [1, 1, 2, 1, 3], 'out_channel': [32, 32, 160, 160, 272, 544, 544, 544], 'kernel_size': [3, 3, 3, 3, 3, 3, 3, 3]}",95.34,99.88
349,343.845,"[1, 3, 32, 32]",3.967,"{'depth': [1, 2, 2, 1, 2], 'out_channel': [40, 48, 48, 144, 144, 240, 256, 256], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",95.28,99.92
350,327.774,"[1, 3, 32, 32]",3.487,"{'depth': [1, 1, 1, 3, 1], 'out_channel': [56, 96, 144, 144, 144, 144, 384], 'kernel_size': [3, 3, 3, 3, 3, 3, 3]}",95.52,99.87
351,316.428,"[1, 3, 32, 32]",5.893,"{'depth': [1, 2, 2, 1, 2], 'out_channel': [64, 40, 40, 112, 112, 288, 352, 352], 'kernel_size': [7, 3, 3, 3, 3, 3, 3, 3]}",95.43,99.92
352,373.706,"[1, 3, 32, 32]",6.557,"{'depth': [1, 1, 2, 3, 3], 'out_channel': [32, 48, 144, 144, 176, 176, 176, 288, 288, 288], 'kernel_size': [5, 3, 3, 3, 3, 3, 3, 3, 3, 3]}",95.91,99.97
